state,city,county,date,fire_probability
Georgia,Oliver,Screven,2023-11-25,0.18040116
Georgia,Oliver,Screven,2023-11-26,0.21946837
Georgia,Oliver,Screven,2023-11-27,0.5059824
Georgia,Oliver,Screven,2023-11-28,0.39597207
Georgia,Oliver,Screven,2023-11-29,0.6618521
Georgia,Oliver,Screven,2023-11-30,0.5922908
Georgia,Oliver,Screven,2023-12-01,0.29106948
Georgia,Rocky Ford,Screven,2023-11-25,0.26376706
Georgia,Rocky Ford,Screven,2023-11-26,0.29824504
Georgia,Rocky Ford,Screven,2023-11-27,0.5006866
Georgia,Rocky Ford,Screven,2023-11-28,0.5160167
Georgia,Rocky Ford,Screven,2023-11-29,0.6191025
Georgia,Rocky Ford,Screven,2023-11-30,0.57569003
Georgia,Rocky Ford,Screven,2023-12-01,0.16954976
Georgia,Sylvania,Screven,2023-11-25,0.10479377
Georgia,Sylvania,Screven,2023-11-26,0.13134453
Georgia,Sylvania,Screven,2023-11-27,0.44108373
Georgia,Sylvania,Screven,2023-11-28,0.44004187
Georgia,Sylvania,Screven,2023-11-29,0.54068875
Georgia,Sylvania,Screven,2023-11-30,0.518368
Georgia,Sylvania,Screven,2023-12-01,0.16779009
Georgia,Donalsonville,Seminole,2023-11-25,0.31466594
Georgia,Donalsonville,Seminole,2023-11-26,0.058585413
Georgia,Donalsonville,Seminole,2023-11-27,0.46822926
Georgia,Donalsonville,Seminole,2023-11-28,0.46641478
Georgia,Donalsonville,Seminole,2023-11-29,0.60945135
Georgia,Donalsonville,Seminole,2023-11-30,0.6103259
Georgia,Donalsonville,Seminole,2023-12-01,0.1835609
Georgia,Iron City,Seminole,2023-11-25,0.26939765
Georgia,Iron City,Seminole,2023-11-26,0.018614274
Georgia,Iron City,Seminole,2023-11-27,0.44736505
Georgia,Iron City,Seminole,2023-11-28,0.5017754
Georgia,Iron City,Seminole,2023-11-29,0.60970247
Georgia,Iron City,Seminole,2023-11-30,0.61885715
Georgia,Iron City,Seminole,2023-12-01,0.15790175
Georgia,East Griffin,Spalding,2023-11-25,0.16095334
Georgia,East Griffin,Spalding,2023-11-26,0.1255132
Georgia,East Griffin,Spalding,2023-11-27,0.3298857
Georgia,East Griffin,Spalding,2023-11-28,0.49836966
Georgia,East Griffin,Spalding,2023-11-29,0.56135106
Georgia,East Griffin,Spalding,2023-11-30,0.540543
Georgia,East Griffin,Spalding,2023-12-01,0.09414694
Georgia,Experiment,Spalding,2023-11-25,0.13167517
Georgia,Experiment,Spalding,2023-11-26,0.122219235
Georgia,Experiment,Spalding,2023-11-27,0.32704625
Georgia,Experiment,Spalding,2023-11-28,0.5133502
Georgia,Experiment,Spalding,2023-11-29,0.56578636
Georgia,Experiment,Spalding,2023-11-30,0.5285061
Georgia,Experiment,Spalding,2023-12-01,0.08849893
Georgia,Griffin,Spalding,2023-11-25,0.19621266
Georgia,Griffin,Spalding,2023-11-26,0.12839012
Georgia,Griffin,Spalding,2023-11-27,0.34635097
Georgia,Griffin,Spalding,2023-11-28,0.49230134
Georgia,Griffin,Spalding,2023-11-29,0.5556747
Georgia,Griffin,Spalding,2023-11-30,0.498447
Georgia,Griffin,Spalding,2023-12-01,0.09399162
Georgia,Orchard Hill,Spalding,2023-11-25,0.18074505
Georgia,Orchard Hill,Spalding,2023-11-26,0.10610663
Georgia,Orchard Hill,Spalding,2023-11-27,0.37483138
Georgia,Orchard Hill,Spalding,2023-11-28,0.55005044
Georgia,Orchard Hill,Spalding,2023-11-29,0.5593587
Georgia,Orchard Hill,Spalding,2023-11-30,0.5579
Georgia,Orchard Hill,Spalding,2023-12-01,0.11479097
Georgia,Avalon,Stephens,2023-11-25,0.25480285
Georgia,Avalon,Stephens,2023-11-26,0.090122916
Georgia,Avalon,Stephens,2023-11-27,0.40318626
Georgia,Avalon,Stephens,2023-11-28,0.51915807
Georgia,Avalon,Stephens,2023-11-29,0.53075075
Georgia,Avalon,Stephens,2023-11-30,0.6867931
Georgia,Avalon,Stephens,2023-12-01,0.088915505
Georgia,Martin,Stephens,2023-11-25,0.206012
Georgia,Martin,Stephens,2023-11-26,0.045913197
Georgia,Martin,Stephens,2023-11-27,0.326848
Georgia,Martin,Stephens,2023-11-28,0.5086316
Georgia,Martin,Stephens,2023-11-29,0.52542543
Georgia,Martin,Stephens,2023-11-30,0.64238864
Georgia,Martin,Stephens,2023-12-01,0.08502874
Georgia,Toccoa,Stephens,2023-11-25,0.16430001
Georgia,Toccoa,Stephens,2023-11-26,0.03196182
Georgia,Toccoa,Stephens,2023-11-27,0.38064578
Georgia,Toccoa,Stephens,2023-11-28,0.47713295
Georgia,Toccoa,Stephens,2023-11-29,0.4968581
Georgia,Toccoa,Stephens,2023-11-30,0.5594835
Georgia,Toccoa,Stephens,2023-12-01,0.11823315
Georgia,Lumpkin,Stewart,2023-11-25,0.49047422
Georgia,Lumpkin,Stewart,2023-11-26,0.25774753
Georgia,Lumpkin,Stewart,2023-11-27,0.57141566
Georgia,Lumpkin,Stewart,2023-11-28,0.48510522
Georgia,Lumpkin,Stewart,2023-11-29,0.67648405
Georgia,Lumpkin,Stewart,2023-11-30,0.6691745
Georgia,Lumpkin,Stewart,2023-12-01,0.23225819
Georgia,Richland,Stewart,2023-11-25,0.49219146
Georgia,Richland,Stewart,2023-11-26,0.23081096
Georgia,Richland,Stewart,2023-11-27,0.6052363
Georgia,Richland,Stewart,2023-11-28,0.472897
Georgia,Richland,Stewart,2023-11-29,0.61935365
Georgia,Richland,Stewart,2023-11-30,0.6446593
Georgia,Richland,Stewart,2023-12-01,0.19188018
Georgia,Americus,Sumter,2023-11-25,0.46880394
Georgia,Americus,Sumter,2023-11-26,0.19719069
Georgia,Americus,Sumter,2023-11-27,0.5575511
Georgia,Americus,Sumter,2023-11-28,0.6005433
Georgia,Americus,Sumter,2023-11-29,0.6474835
Georgia,Americus,Sumter,2023-11-30,0.58642995
Georgia,Americus,Sumter,2023-12-01,0.21496616
Georgia,Andersonville,Sumter,2023-11-25,0.39135087
Georgia,Andersonville,Sumter,2023-11-26,0.22404431
Georgia,Andersonville,Sumter,2023-11-27,0.48172668
Georgia,Andersonville,Sumter,2023-11-28,0.45931885
Georgia,Andersonville,Sumter,2023-11-29,0.571042
Georgia,Andersonville,Sumter,2023-11-30,0.6379001
Georgia,Andersonville,Sumter,2023-12-01,0.17899443
Georgia,De Soto,Sumter,2023-11-25,0.46139178
Georgia,De Soto,Sumter,2023-11-26,0.17120603
Georgia,De Soto,Sumter,2023-11-27,0.5767001
Georgia,De Soto,Sumter,2023-11-28,0.55801404
Georgia,De Soto,Sumter,2023-11-29,0.54669577
Georgia,De Soto,Sumter,2023-11-30,0.4838433
Georgia,De Soto,Sumter,2023-12-01,0.29913682
Georgia,Leslie,Sumter,2023-11-25,0.46090317
Georgia,Leslie,Sumter,2023-11-26,0.1771051
Georgia,Leslie,Sumter,2023-11-27,0.51675195
Georgia,Leslie,Sumter,2023-11-28,0.6060615
Georgia,Leslie,Sumter,2023-11-29,0.5965064
Georgia,Leslie,Sumter,2023-11-30,0.585628
Georgia,Leslie,Sumter,2023-12-01,0.20795774
Georgia,Plains,Sumter,2023-11-25,0.42380884
Georgia,Plains,Sumter,2023-11-26,0.17482203
Georgia,Plains,Sumter,2023-11-27,0.5018742
Georgia,Plains,Sumter,2023-11-28,0.4675119
Georgia,Plains,Sumter,2023-11-29,0.565177
Georgia,Plains,Sumter,2023-11-30,0.64723665
Georgia,Plains,Sumter,2023-12-01,0.21478851
Georgia,Box Springs,Talbot,2023-11-25,0.5757156
Georgia,Box Springs,Talbot,2023-11-26,0.25537577
Georgia,Box Springs,Talbot,2023-11-27,0.57092804
Georgia,Box Springs,Talbot,2023-11-28,0.63463235
Georgia,Box Springs,Talbot,2023-11-29,0.43944722
Georgia,Box Springs,Talbot,2023-11-30,0.46565557
Georgia,Box Springs,Talbot,2023-12-01,0.18853548
Georgia,Geneva,Talbot,2023-11-25,0.40403053
Georgia,Geneva,Talbot,2023-11-26,0.21037118
Georgia,Geneva,Talbot,2023-11-27,0.55696046
Georgia,Geneva,Talbot,2023-11-28,0.6201615
Georgia,Geneva,Talbot,2023-11-29,0.4999563
Georgia,Geneva,Talbot,2023-11-30,0.5506972
Georgia,Geneva,Talbot,2023-12-01,0.20493312
Georgia,Junction City,Talbot,2023-11-25,0.42471018
Georgia,Junction City,Talbot,2023-11-26,0.26204014
Georgia,Junction City,Talbot,2023-11-27,0.5059584
Georgia,Junction City,Talbot,2023-11-28,0.50325865
Georgia,Junction City,Talbot,2023-11-29,0.66496235
Georgia,Junction City,Talbot,2023-11-30,0.53670657
Georgia,Junction City,Talbot,2023-12-01,0.14994529
Georgia,Talbotton,Talbot,2023-11-25,0.3416905
Georgia,Talbotton,Talbot,2023-11-26,0.22266239
Georgia,Talbotton,Talbot,2023-11-27,0.46822643
Georgia,Talbotton,Talbot,2023-11-28,0.6297402
Georgia,Talbotton,Talbot,2023-11-29,0.64884984
Georgia,Talbotton,Talbot,2023-11-30,0.51171935
Georgia,Talbotton,Talbot,2023-12-01,0.21344142
Georgia,Woodland,Talbot,2023-11-25,0.14920294
Georgia,Woodland,Talbot,2023-11-26,0.096873455
Georgia,Woodland,Talbot,2023-11-27,0.36626557
Georgia,Woodland,Talbot,2023-11-28,0.5111738
Georgia,Woodland,Talbot,2023-11-29,0.57107264
Georgia,Woodland,Talbot,2023-11-30,0.5397334
Georgia,Woodland,Talbot,2023-12-01,0.21503903
Georgia,Crawfordville,Taliaferro,2023-11-25,0.19651572
Georgia,Crawfordville,Taliaferro,2023-11-26,0.25531778
Georgia,Crawfordville,Taliaferro,2023-11-27,0.5960455
Georgia,Crawfordville,Taliaferro,2023-11-28,0.6482706
Georgia,Crawfordville,Taliaferro,2023-11-29,0.60453355
Georgia,Crawfordville,Taliaferro,2023-11-30,0.59689295
Georgia,Crawfordville,Taliaferro,2023-12-01,0.13439338
Georgia,Sharon,Taliaferro,2023-11-25,0.21830831
Georgia,Sharon,Taliaferro,2023-11-26,0.29788798
Georgia,Sharon,Taliaferro,2023-11-27,0.67582893
Georgia,Sharon,Taliaferro,2023-11-28,0.60081637
Georgia,Sharon,Taliaferro,2023-11-29,0.6413647
Georgia,Sharon,Taliaferro,2023-11-30,0.56734496
Georgia,Sharon,Taliaferro,2023-12-01,0.14150427
Georgia,Cobbtown,Tattnall,2023-11-25,0.17477107
Georgia,Cobbtown,Tattnall,2023-11-26,0.087889224
Georgia,Cobbtown,Tattnall,2023-11-27,0.27285326
Georgia,Cobbtown,Tattnall,2023-11-28,0.46250242
Georgia,Cobbtown,Tattnall,2023-11-29,0.48531502
Georgia,Cobbtown,Tattnall,2023-11-30,0.36336574
Georgia,Cobbtown,Tattnall,2023-12-01,0.16244712
Georgia,Collins,Tattnall,2023-11-25,0.28639224
Georgia,Collins,Tattnall,2023-11-26,0.097647525
Georgia,Collins,Tattnall,2023-11-27,0.30749658
Georgia,Collins,Tattnall,2023-11-28,0.40449646
Georgia,Collins,Tattnall,2023-11-29,0.5045268
Georgia,Collins,Tattnall,2023-11-30,0.51078033
Georgia,Collins,Tattnall,2023-12-01,0.14225599
Georgia,Glennville,Tattnall,2023-11-25,0.20604521
Georgia,Glennville,Tattnall,2023-11-26,0.08054549
Georgia,Glennville,Tattnall,2023-11-27,0.3401969
Georgia,Glennville,Tattnall,2023-11-28,0.3960903
Georgia,Glennville,Tattnall,2023-11-29,0.44253013
Georgia,Glennville,Tattnall,2023-11-30,0.46307933
Georgia,Glennville,Tattnall,2023-12-01,0.3729371
Georgia,Manassas,Tattnall,2023-11-25,0.4657714
Georgia,Manassas,Tattnall,2023-11-26,0.1226553
Georgia,Manassas,Tattnall,2023-11-27,0.45974568
Georgia,Manassas,Tattnall,2023-11-28,0.48847088
Georgia,Manassas,Tattnall,2023-11-29,0.58786696
Georgia,Manassas,Tattnall,2023-11-30,0.5266836
Georgia,Manassas,Tattnall,2023-12-01,0.29161704
Georgia,Mendes,Tattnall,2023-11-25,0.23656201
Georgia,Mendes,Tattnall,2023-11-26,0.09701511
Georgia,Mendes,Tattnall,2023-11-27,0.4178135
Georgia,Mendes,Tattnall,2023-11-28,0.46306753
Georgia,Mendes,Tattnall,2023-11-29,0.5399327
Georgia,Mendes,Tattnall,2023-11-30,0.6517185
Georgia,Mendes,Tattnall,2023-12-01,0.3705161
Georgia,Reidsville,Tattnall,2023-11-25,0.30423382
Georgia,Reidsville,Tattnall,2023-11-26,0.11894328
Georgia,Reidsville,Tattnall,2023-11-27,0.42715663
Georgia,Reidsville,Tattnall,2023-11-28,0.52343214
Georgia,Reidsville,Tattnall,2023-11-29,0.55811596
Georgia,Reidsville,Tattnall,2023-11-30,0.54051465
Georgia,Reidsville,Tattnall,2023-12-01,0.3256821
Georgia,Butler,Taylor,2023-11-25,0.39102843
Georgia,Butler,Taylor,2023-11-26,0.2717441
Georgia,Butler,Taylor,2023-11-27,0.60152334
Georgia,Butler,Taylor,2023-11-28,0.57612675
Georgia,Butler,Taylor,2023-11-29,0.59183836
Georgia,Butler,Taylor,2023-11-30,0.5676048
Georgia,Butler,Taylor,2023-12-01,0.16869134
Georgia,Howard,Taylor,2023-11-25,0.47326645
Georgia,Howard,Taylor,2023-11-26,0.38297367
Georgia,Howard,Taylor,2023-11-27,0.55008805
Georgia,Howard,Taylor,2023-11-28,0.5998461
Georgia,Howard,Taylor,2023-11-29,0.5936268
Georgia,Howard,Taylor,2023-11-30,0.53707534
Georgia,Howard,Taylor,2023-12-01,0.17975752
Georgia,Reynolds,Taylor,2023-11-25,0.38838622
Georgia,Reynolds,Taylor,2023-11-26,0.13521065
Georgia,Reynolds,Taylor,2023-11-27,0.552472
Georgia,Reynolds,Taylor,2023-11-28,0.57172215
Georgia,Reynolds,Taylor,2023-11-29,0.4559264
Georgia,Reynolds,Taylor,2023-11-30,0.5549578
Georgia,Reynolds,Taylor,2023-12-01,0.16570556
Georgia,Jacksonville,Telfair,2023-11-25,0.39317864
Georgia,Jacksonville,Telfair,2023-11-26,0.09275517
Georgia,Jacksonville,Telfair,2023-11-27,0.44357246
Georgia,Jacksonville,Telfair,2023-11-28,0.43205455
Georgia,Jacksonville,Telfair,2023-11-29,0.56246704
Georgia,Jacksonville,Telfair,2023-11-30,0.45418236
Georgia,Jacksonville,Telfair,2023-12-01,0.22091821
Georgia,Lumber City,Telfair,2023-11-25,0.47070247
Georgia,Lumber City,Telfair,2023-11-26,0.11418974
Georgia,Lumber City,Telfair,2023-11-27,0.4679638
Georgia,Lumber City,Telfair,2023-11-28,0.462764
Georgia,Lumber City,Telfair,2023-11-29,0.59873927
Georgia,Lumber City,Telfair,2023-11-30,0.5411187
Georgia,Lumber City,Telfair,2023-12-01,0.22351064
Georgia,McRae-Helena,Telfair,2023-11-25,0.39392886
Georgia,McRae-Helena,Telfair,2023-11-26,0.15691873
Georgia,McRae-Helena,Telfair,2023-11-27,0.5400259
Georgia,McRae-Helena,Telfair,2023-11-28,0.5407723
Georgia,McRae-Helena,Telfair,2023-11-29,0.65116024
Georgia,McRae-Helena,Telfair,2023-11-30,0.57244056
Georgia,McRae-Helena,Telfair,2023-12-01,0.343216
Georgia,Milan,Telfair,2023-11-25,0.41250852
Georgia,Milan,Telfair,2023-11-26,0.12275724
Georgia,Milan,Telfair,2023-11-27,0.5296218
Georgia,Milan,Telfair,2023-11-28,0.5459358
Georgia,Milan,Telfair,2023-11-29,0.63294536
Georgia,Milan,Telfair,2023-11-30,0.5965982
Georgia,Milan,Telfair,2023-12-01,0.33476862
Georgia,Scotland,Telfair,2023-11-25,0.49840543
Georgia,Scotland,Telfair,2023-11-26,0.121483184
Georgia,Scotland,Telfair,2023-11-27,0.45117465
Georgia,Scotland,Telfair,2023-11-28,0.4722215
Georgia,Scotland,Telfair,2023-11-29,0.59228456
Georgia,Scotland,Telfair,2023-11-30,0.5578693
Georgia,Scotland,Telfair,2023-12-01,0.20162666
Georgia,Bronwood,Terrell,2023-11-25,0.4715496
Georgia,Bronwood,Terrell,2023-11-26,0.2156519
Georgia,Bronwood,Terrell,2023-11-27,0.47436327
Georgia,Bronwood,Terrell,2023-11-28,0.54547805
Georgia,Bronwood,Terrell,2023-11-29,0.65117526
Georgia,Bronwood,Terrell,2023-11-30,0.58450395
Georgia,Bronwood,Terrell,2023-12-01,0.24774395
Georgia,Dawson,Terrell,2023-11-25,0.41061366
Georgia,Dawson,Terrell,2023-11-26,0.09914966
Georgia,Dawson,Terrell,2023-11-27,0.4589219
Georgia,Dawson,Terrell,2023-11-28,0.55535793
Georgia,Dawson,Terrell,2023-11-29,0.6272788
Georgia,Dawson,Terrell,2023-11-30,0.57175857
Georgia,Dawson,Terrell,2023-12-01,0.19193348
Georgia,Parrott,Terrell,2023-11-25,0.36617768
Georgia,Parrott,Terrell,2023-11-26,0.11221128
Georgia,Parrott,Terrell,2023-11-27,0.45506826
Georgia,Parrott,Terrell,2023-11-28,0.58166873
Georgia,Parrott,Terrell,2023-11-29,0.618297
Georgia,Parrott,Terrell,2023-11-30,0.5816175
Georgia,Parrott,Terrell,2023-12-01,0.15793644
Georgia,Sasser,Terrell,2023-11-25,0.5216814
Georgia,Sasser,Terrell,2023-11-26,0.09938487
Georgia,Sasser,Terrell,2023-11-27,0.473876
Georgia,Sasser,Terrell,2023-11-28,0.550447
Georgia,Sasser,Terrell,2023-11-29,0.6187834
Georgia,Sasser,Terrell,2023-11-30,0.6281275
Georgia,Sasser,Terrell,2023-12-01,0.22481985
Georgia,Boston,Thomas,2023-11-25,0.40676522
Georgia,Boston,Thomas,2023-11-26,0.005990387
Georgia,Boston,Thomas,2023-11-27,0.093130514
Georgia,Boston,Thomas,2023-11-28,0.4130828
Georgia,Boston,Thomas,2023-11-29,0.61584103
Georgia,Boston,Thomas,2023-11-30,0.3741212
Georgia,Boston,Thomas,2023-12-01,0.40624332
Georgia,Coolidge,Thomas,2023-11-25,0.38898605
Georgia,Coolidge,Thomas,2023-11-26,0.013696111
Georgia,Coolidge,Thomas,2023-11-27,0.27472198
Georgia,Coolidge,Thomas,2023-11-28,0.36559612
Georgia,Coolidge,Thomas,2023-11-29,0.6076393
Georgia,Coolidge,Thomas,2023-11-30,0.54170346
Georgia,Coolidge,Thomas,2023-12-01,0.398196
Georgia,Meigs,Thomas,2023-11-25,0.4189098
Georgia,Meigs,Thomas,2023-11-26,0.02664143
Georgia,Meigs,Thomas,2023-11-27,0.4331477
Georgia,Meigs,Thomas,2023-11-28,0.46107736
Georgia,Meigs,Thomas,2023-11-29,0.6420587
Georgia,Meigs,Thomas,2023-11-30,0.6603945
Georgia,Meigs,Thomas,2023-12-01,0.3012752
Georgia,Ochlocknee,Thomas,2023-11-25,0.34331232
Georgia,Ochlocknee,Thomas,2023-11-26,0.014115226
Georgia,Ochlocknee,Thomas,2023-11-27,0.39408645
Georgia,Ochlocknee,Thomas,2023-11-28,0.4239043
Georgia,Ochlocknee,Thomas,2023-11-29,0.60137725
Georgia,Ochlocknee,Thomas,2023-11-30,0.5932571
Georgia,Ochlocknee,Thomas,2023-12-01,0.42184308
Georgia,Pavo,Thomas,2023-11-25,0.36530256
Georgia,Pavo,Thomas,2023-11-26,0.014782991
Georgia,Pavo,Thomas,2023-11-27,0.24533178
Georgia,Pavo,Thomas,2023-11-28,0.3573633
Georgia,Pavo,Thomas,2023-11-29,0.6367918
Georgia,Pavo,Thomas,2023-11-30,0.39586544
Georgia,Pavo,Thomas,2023-12-01,0.35254622
Georgia,Thomasville,Thomas,2023-11-25,0.3644503
Georgia,Thomasville,Thomas,2023-11-26,0.013277778
Georgia,Thomasville,Thomas,2023-11-27,0.1318928
Georgia,Thomasville,Thomas,2023-11-28,0.49356726
Georgia,Thomasville,Thomas,2023-11-29,0.60173094
Georgia,Thomasville,Thomas,2023-11-30,0.49159157
Georgia,Thomasville,Thomas,2023-12-01,0.39948305
Georgia,Omega,Tift,2023-11-25,0.37267083
Georgia,Omega,Tift,2023-11-26,0.07437579
Georgia,Omega,Tift,2023-11-27,0.380523
Georgia,Omega,Tift,2023-11-28,0.45736977
Georgia,Omega,Tift,2023-11-29,0.6855089
Georgia,Omega,Tift,2023-11-30,0.6324866
Georgia,Omega,Tift,2023-12-01,0.2492276
Georgia,Phillipsburg,Tift,2023-11-25,0.3508012
Georgia,Phillipsburg,Tift,2023-11-26,0.086496785
Georgia,Phillipsburg,Tift,2023-11-27,0.35115787
Georgia,Phillipsburg,Tift,2023-11-28,0.36751834
Georgia,Phillipsburg,Tift,2023-11-29,0.673338
Georgia,Phillipsburg,Tift,2023-11-30,0.58186316
Georgia,Phillipsburg,Tift,2023-12-01,0.3593748
Georgia,Tifton,Tift,2023-11-25,0.4094033
Georgia,Tifton,Tift,2023-11-26,0.091550864
Georgia,Tifton,Tift,2023-11-27,0.33357093
Georgia,Tifton,Tift,2023-11-28,0.37779918
Georgia,Tifton,Tift,2023-11-29,0.6184864
Georgia,Tifton,Tift,2023-11-30,0.6230878
Georgia,Tifton,Tift,2023-12-01,0.36331356
Georgia,Ty Ty,Tift,2023-11-25,0.35413307
Georgia,Ty Ty,Tift,2023-11-26,0.05814943
Georgia,Ty Ty,Tift,2023-11-27,0.3503933
Georgia,Ty Ty,Tift,2023-11-28,0.36240965
Georgia,Ty Ty,Tift,2023-11-29,0.6000061
Georgia,Ty Ty,Tift,2023-11-30,0.5860589
Georgia,Ty Ty,Tift,2023-12-01,0.30644932
Georgia,Unionville,Tift,2023-11-25,0.4136157
Georgia,Unionville,Tift,2023-11-26,0.062302634
Georgia,Unionville,Tift,2023-11-27,0.32916868
Georgia,Unionville,Tift,2023-11-28,0.37682426
Georgia,Unionville,Tift,2023-11-29,0.6487258
Georgia,Unionville,Tift,2023-11-30,0.5959779
Georgia,Unionville,Tift,2023-12-01,0.3943624
Georgia,Lyons,Toombs,2023-11-25,0.38286376
Georgia,Lyons,Toombs,2023-11-26,0.16023965
Georgia,Lyons,Toombs,2023-11-27,0.4249779
Georgia,Lyons,Toombs,2023-11-28,0.56792516
Georgia,Lyons,Toombs,2023-11-29,0.53140783
Georgia,Lyons,Toombs,2023-11-30,0.5000117
Georgia,Lyons,Toombs,2023-12-01,0.24310313
Georgia,Ohoopee,Toombs,2023-11-25,0.2610459
Georgia,Ohoopee,Toombs,2023-11-26,0.08587475
Georgia,Ohoopee,Toombs,2023-11-27,0.30878946
Georgia,Ohoopee,Toombs,2023-11-28,0.40469098
Georgia,Ohoopee,Toombs,2023-11-29,0.5339534
Georgia,Ohoopee,Toombs,2023-11-30,0.4771829
Georgia,Ohoopee,Toombs,2023-12-01,0.16927966
Georgia,Santa Claus,Toombs,2023-11-25,0.33053133
Georgia,Santa Claus,Toombs,2023-11-26,0.15159075
Georgia,Santa Claus,Toombs,2023-11-27,0.4304641
Georgia,Santa Claus,Toombs,2023-11-28,0.5209223
Georgia,Santa Claus,Toombs,2023-11-29,0.5031687
Georgia,Santa Claus,Toombs,2023-11-30,0.57625735
Georgia,Santa Claus,Toombs,2023-12-01,0.15732466
Georgia,Vidalia,Toombs,2023-11-25,0.32859957
Georgia,Vidalia,Toombs,2023-11-26,0.20292601
Georgia,Vidalia,Toombs,2023-11-27,0.41145408
Georgia,Vidalia,Toombs,2023-11-28,0.6176974
Georgia,Vidalia,Toombs,2023-11-29,0.5444868
Georgia,Vidalia,Toombs,2023-11-30,0.607352
Georgia,Vidalia,Toombs,2023-12-01,0.18669601
Georgia,Hiawassee,Towns,2023-11-25,0.06734358
Georgia,Hiawassee,Towns,2023-11-26,0.06100458
Georgia,Hiawassee,Towns,2023-11-27,0.21059483
Georgia,Hiawassee,Towns,2023-11-28,0.22704716
Georgia,Hiawassee,Towns,2023-11-29,0.22064024
Georgia,Hiawassee,Towns,2023-11-30,0.1790577
Georgia,Hiawassee,Towns,2023-12-01,0.05365367
Georgia,Tate City,Towns,2023-11-25,0.08105835
Georgia,Tate City,Towns,2023-11-26,0.03789234
Georgia,Tate City,Towns,2023-11-27,0.20179796
Georgia,Tate City,Towns,2023-11-28,0.19122829
Georgia,Tate City,Towns,2023-11-29,0.23713867
Georgia,Tate City,Towns,2023-11-30,0.15803935
Georgia,Tate City,Towns,2023-12-01,0.060668807
Georgia,Young Harris,Towns,2023-11-25,0.22956525
Georgia,Young Harris,Towns,2023-11-26,0.13480008
Georgia,Young Harris,Towns,2023-11-27,0.43377292
Georgia,Young Harris,Towns,2023-11-28,0.46180817
Georgia,Young Harris,Towns,2023-11-29,0.43921363
Georgia,Young Harris,Towns,2023-11-30,0.44930708
Georgia,Young Harris,Towns,2023-12-01,0.079145014
Georgia,Soperton,Treutlen,2023-11-25,0.4142052
Georgia,Soperton,Treutlen,2023-11-26,0.24407434
Georgia,Soperton,Treutlen,2023-11-27,0.49847883
Georgia,Soperton,Treutlen,2023-11-28,0.5781391
Georgia,Soperton,Treutlen,2023-11-29,0.63510954
Georgia,Soperton,Treutlen,2023-11-30,0.52689385
Georgia,Soperton,Treutlen,2023-12-01,0.22273618
Georgia,Hogansville,Troup,2023-11-25,0.30974746
Georgia,Hogansville,Troup,2023-11-26,0.125103
Georgia,Hogansville,Troup,2023-11-27,0.4567185
Georgia,Hogansville,Troup,2023-11-28,0.41661447
Georgia,Hogansville,Troup,2023-11-29,0.6191233
Georgia,Hogansville,Troup,2023-11-30,0.6202105
Georgia,Hogansville,Troup,2023-12-01,0.12987638
Georgia,LaGrange,Troup,2023-11-25,0.2946846
Georgia,LaGrange,Troup,2023-11-26,0.15144788
Georgia,LaGrange,Troup,2023-11-27,0.5354277
Georgia,LaGrange,Troup,2023-11-28,0.45466837
Georgia,LaGrange,Troup,2023-11-29,0.6260947
Georgia,LaGrange,Troup,2023-11-30,0.6400345
Georgia,LaGrange,Troup,2023-12-01,0.118723035
Georgia,West Point,Troup,2023-11-25,0.24290766
Georgia,West Point,Troup,2023-11-26,0.21396124
Georgia,West Point,Troup,2023-11-27,0.4924244
Georgia,West Point,Troup,2023-11-28,0.5208625
Georgia,West Point,Troup,2023-11-29,0.66943526
Georgia,West Point,Troup,2023-11-30,0.6142272
Georgia,West Point,Troup,2023-12-01,0.18027729
Georgia,Ashburn,Turner,2023-11-25,0.40645278
Georgia,Ashburn,Turner,2023-11-26,0.093552776
Georgia,Ashburn,Turner,2023-11-27,0.40346357
Georgia,Ashburn,Turner,2023-11-28,0.577836
Georgia,Ashburn,Turner,2023-11-29,0.61827683
Georgia,Ashburn,Turner,2023-11-30,0.6211034
Georgia,Ashburn,Turner,2023-12-01,0.31917888
Georgia,Rebecca,Turner,2023-11-25,0.34758645
Georgia,Rebecca,Turner,2023-11-26,0.099231005
Georgia,Rebecca,Turner,2023-11-27,0.43123573
Georgia,Rebecca,Turner,2023-11-28,0.46735555
Georgia,Rebecca,Turner,2023-11-29,0.59826106
Georgia,Rebecca,Turner,2023-11-30,0.60787904
Georgia,Rebecca,Turner,2023-12-01,0.33364642
Georgia,Sycamore,Turner,2023-11-25,0.3977384
Georgia,Sycamore,Turner,2023-11-26,0.13121422
Georgia,Sycamore,Turner,2023-11-27,0.4150622
Georgia,Sycamore,Turner,2023-11-28,0.42268124
Georgia,Sycamore,Turner,2023-11-29,0.5339323
Georgia,Sycamore,Turner,2023-11-30,0.5910267
Georgia,Sycamore,Turner,2023-12-01,0.25594246
Georgia,Danville,Twiggs,2023-11-25,0.3798439
Georgia,Danville,Twiggs,2023-11-26,0.2325382
Georgia,Danville,Twiggs,2023-11-27,0.4997518
Georgia,Danville,Twiggs,2023-11-28,0.55161464
Georgia,Danville,Twiggs,2023-11-29,0.5417591
Georgia,Danville,Twiggs,2023-11-30,0.48862064
Georgia,Danville,Twiggs,2023-12-01,0.19006757
Georgia,Jeffersonville,Twiggs,2023-11-25,0.49099612
